"???? ??????,??? ???????????,""??????, ??."",?????,????? ????,??????,???????,????????,????????"
03/26/2029,MTLR ,29321,4337300568,305,203,113,198,165
03/27/2029,MTLR ,49081,7842896775,79,299,184,204,165
03/28/2029,MTLR ,72436,3960298445,139,91,128,259,71
03/29/2029,MTLR ,74409,1811378260,214,266,172,380,143
03/30/2029,MTLR ,82663,7786263016,123,347,131,320,301
03/31/2029,MTLR ,84657,7603948071,240,101,183,289,65
04/01/2029,MTLR ,90189,5201727388,251,124,81,321,200
04/02/2029,MTLR ,77026,3604721442,113,249,136,321,238
04/03/2029,MTLR ,20804,1148966454,294,333,85,319,168
04/04/2029,MTLR ,24160,3885099899,115,156,61,247,171
04/05/2029,MTLR ,45906,9165908636,269,275,166,208,172
04/06/2029,MTLR ,60671,9682816010,142,101,87,311,131
04/07/2029,MTLR ,34046,1397114705,115,254,169,208,163
04/08/2029,MTLR ,54731,1699550112,164,186,166,394,182
04/09/2029,MTLR ,54406,8836937303,97,143,101,212,71
04/10/2029,MTLR ,90985,8765913348,160,117,108,294,333
04/11/2029,MTLR ,62076,5526352247,221,237,65,273,77
04/12/2029,MTLR ,12848,1258274289,82,87,98,233,228
04/13/2029,MTLR ,10286,7387762195,247,195,163,356,211
04/14/2029,MTLR ,45082,2494721861,328,153,128,351,267
04/15/2029,MTLR ,26251,7546631452,95,250,124,348,133
04/16/2029,MTLR ,43566,7592879774,261,169,155,380,383
04/17/2029,MTLR ,14589,5683684493,255,234,138,332,74
04/18/2029,MTLR ,78385,2608364917,148,112,132,310,101
04/19/2029,MTLR ,58887,6040300031,228,272,149,371,142
04/20/2029,MTLR ,44324,8478199832,157,166,182,339,67
04/21/2029,MTLR ,44112,4106708154,239,275,130,298,252
04/22/2029,MTLR ,28107,1008026879,269,245,81,392,209
04/23/2029,MTLR ,35859,9863823690,217,255,182,377,215
04/24/2029,MTLR ,53659,7500834040,190,81,77,374,397
04/25/2029,MTLR ,88107,3035937368,258,331,142,392,266
04/26/2029,MTLR ,23483,7894873027,164,238,105,297,111
04/27/2029,MTLR ,76874,5366266318,90,236,158,283,89
04/28/2029,MTLR ,82102,9189858653,176,226,137,355,105
04/29/2029,MTLR ,97605,1955461895,198,199,153,289,159
04/30/2029,MTLR ,89524,8274123832,204,341,154,371,364
05/01/2029,MTLR ,35187,5001669874,183,137,88,340,126
05/02/2029,MTLR ,81773,3281957801,173,99,163,314,149
05/03/2029,MTLR ,90882,4837772576,127,223,92,320,364
05/04/2029,MTLR ,97847,6264297315,182,256,148,380,198
05/05/2029,MTLR ,90911,8075944762,276,311,123,298,388
05/06/2029,MTLR ,69100,8640108373,100,118,170,400,378
05/07/2029,MTLR ,48601,9715203033,303,347,73,277,280
05/08/2029,MTLR ,36258,4008267927,81,171,98,299,218
05/09/2029,MTLR ,35167,4002104836,105,245,81,278,64
05/10/2029,MTLR ,83433,2019006046,319,72,102,400,234
05/11/2029,MTLR ,76829,1957780661,145,229,115,225,253
05/12/2029,MTLR ,43065,5020031201,217,223,133,252,199
05/13/2029,MTLR ,50938,5972830447,183,194,72,202,251
05/14/2029,MTLR ,72430,4865213004,191,319,111,354,140
05/15/2029,MTLR ,17002,9968712003,207,127,88,225,127
05/16/2029,MTLR ,41824,6038927487,203,116,145,354,170
05/17/2029,MTLR ,98674,2998906994,149,152,73,192,212
05/18/2029,MTLR ,26488,1015893001,267,97,173,203,159
05/19/2029,MTLR ,16513,9838713275,104,274,98,238,68
05/20/2029,MTLR ,47179,1169149940,110,334,111,373,195
05/21/2029,MTLR ,41434,1481487335,111,105,145,282,304
05/22/2029,MTLR ,56931,9421244709,119,135,100,380,306
05/23/2029,MTLR ,13821,7059093824,349,350,129,197,66
05/24/2029,MTLR ,70919,4117683688,154,133,163,292,366
05/25/2029,MTLR ,41496,7463855446,91,89,135,279,191
05/26/2029,MTLR ,16063,5135848033,297,255,61,212,248
05/27/2029,MTLR ,38787,3174285530,165,129,95,312,349
05/28/2029,MTLR ,21469,7959696650,161,90,118,308,372
05/29/2029,MTLR ,43608,3580238474,147,324,136,215,220
05/30/2029,MTLR ,33034,6466978326,218,141,60,313,180
05/31/2029,MTLR ,19031,1905192505,332,105,60,283,158
06/01/2029,MTLR ,93430,6945370546,149,102,127,325,186
06/02/2029,MTLR ,72216,4037133947,277,130,134,321,93
06/03/2029,MTLR ,57974,4716343649,303,337,131,253,160
06/04/2029,MTLR ,47676,3970702063,279,172,181,345,124
06/05/2029,MTLR ,58544,9400114043,288,291,173,340,385
06/06/2029,MTLR ,35536,4416186356,72,268,161,305,339
06/07/2029,MTLR ,10085,9978198458,149,74,140,294,142
06/08/2029,MTLR ,48455,7484288836,274,231,113,194,170
06/09/2029,MTLR ,94365,3231176832,148,272,134,238,382
06/10/2029,MTLR ,78256,9338601346,292,237,71,390,99
06/11/2029,MTLR ,29206,1359836017,172,329,128,283,281
06/12/2029,MTLR ,84517,3063380371,97,260,148,240,112
06/13/2029,MTLR ,94039,5486423581,337,333,80,308,354
06/14/2029,MTLR ,58903,7799458067,162,169,125,206,385
06/15/2029,MTLR ,42065,1786520936,122,319,89,278,336
06/16/2029,MTLR ,90559,4389668684,346,291,170,278,88
06/17/2029,MTLR ,32158,2893954676,195,241,61,369,268
06/18/2029,MTLR ,35566,5497160126,245,295,89,382,226
06/19/2029,MTLR ,45718,6715343842,226,317,161,285,229
06/20/2029,MTLR ,22603,7683248334,72,255,75,206,215
06/21/2029,MTLR ,30119,4949304414,143,102,60,191,117
06/22/2029,MTLR ,51669,9129893620,323,117,120,386,184
06/23/2029,MTLR ,36677,7018440205,272,143,105,260,82
06/24/2029,MTLR ,74741,7546377440,322,291,84,299,153
06/25/2029,MTLR ,79572,7645669856,289,86,110,254,116
06/26/2029,MTLR ,35160,7400155752,160,289,93,330,211
06/27/2029,MTLR ,16899,7827239759,337,89,161,260,107
06/28/2029,MTLR ,41795,7403189308,119,85,154,363,303
06/29/2029,MTLR ,46825,5144911528,338,346,147,344,116
06/30/2029,MTLR ,53178,7203269352,299,102,76,207,352
07/01/2029,MTLR ,92021,4310411938,307,220,129,346,375
07/02/2029,MTLR ,99117,7907623928,280,238,105,275,168
07/03/2029,MTLR ,18149,3181660068,106,263,158,266,96
07/04/2029,MTLR ,67639,4936625503,211,220,144,251,190
07/05/2029,MTLR ,32112,9870207373,226,217,155,260,398
07/06/2029,MTLR ,14996,7529608017,272,163,155,363,160
07/07/2029,MTLR ,37574,1593676344,259,130,166,268,318
07/08/2029,MTLR ,72297,1836102818,340,162,107,361,315
07/09/2029,MTLR ,98931,4410305218,238,262,72,231,88
07/10/2029,MTLR ,65008,4132815059,295,135,115,354,78
07/11/2029,MTLR ,22734,5910918276,277,254,86,213,375
07/12/2029,MTLR ,98159,7865883070,195,82,120,310,110
07/13/2029,MTLR ,46605,2991928871,257,314,155,360,384
07/14/2029,MTLR ,89860,9613215303,310,335,95,298,311
07/15/2029,MTLR ,49545,8050295746,109,339,181,345,379
07/16/2029,MTLR ,42717,1078069247,291,333,110,193,295
07/17/2029,MTLR ,54729,2097480662,227,217,119,209,278
07/18/2029,MTLR ,98111,4533947446,137,292,108,385,95
07/19/2029,MTLR ,49068,6137303389,102,144,154,326,85
07/20/2029,MTLR ,90802,5484984600,260,213,131,383,73
07/21/2029,MTLR ,53753,5478299503,292,189,74,248,316
07/22/2029,MTLR ,94797,4368686104,259,235,147,381,96
07/23/2029,MTLR ,68609,3429597607,247,117,178,210,97
07/24/2029,MTLR ,70217,2850084215,249,258,152,289,234
07/25/2029,MTLR ,50899,2369070060,312,256,107,287,157
07/26/2029,MTLR ,36138,6748333106,147,271,169,358,261
07/27/2029,MTLR ,84603,7904377688,172,76,168,230,236
07/28/2029,MTLR ,32245,8591042559,276,73,105,371,300
07/29/2029,MTLR ,80108,2540282014,229,330,90,333,183
07/30/2029,MTLR ,69090,4618863120,210,296,146,400,233
07/31/2029,MTLR ,32209,7549153538,174,82,157,191,173
08/01/2029,MTLR ,16647,7489590450,73,277,108,257,68
08/02/2029,MTLR ,59915,6068825004,84,345,152,268,163
08/03/2029,MTLR ,93225,8868684365,209,109,81,339,292
08/04/2029,MTLR ,72060,3772137207,95,302,169,322,210
08/05/2029,MTLR ,32431,2516682467,76,196,74,201,378
08/06/2029,MTLR ,11758,8768176449,317,311,93,382,389
08/07/2029,MTLR ,69488,4209852276,87,238,73,390,302
08/08/2029,MTLR ,41103,5098417957,176,121,114,250,233
08/09/2029,MTLR ,96670,4388802795,119,297,99,400,295
08/10/2029,MTLR ,42076,7167814861,301,124,125,283,163
08/11/2029,MTLR ,89456,3345554599,217,80,147,300,96
08/12/2029,MTLR ,26173,7349041016,190,296,117,275,331
08/13/2029,MTLR ,16793,9259701556,136,334,99,197,305
08/14/2029,MTLR ,13443,1709818363,102,347,145,389,83
08/15/2029,MTLR ,24141,1973433835,150,133,102,299,172
08/16/2029,MTLR ,87695,4778575623,93,293,79,210,72
08/17/2029,MTLR ,39510,4447534360,269,309,64,372,156
08/18/2029,MTLR ,26681,5449812432,257,86,108,347,391
08/19/2029,MTLR ,92146,4943776010,328,215,82,396,260
08/20/2029,MTLR ,96602,4290210382,133,249,155,327,122
08/21/2029,MTLR ,44197,6574687290,307,221,112,345,92
08/22/2029,MTLR ,33305,5389388169,124,177,147,339,140
08/23/2029,MTLR ,53596,3894292017,330,75,62,201,348
08/24/2029,MTLR ,89194,1421413414,79,161,139,251,120
08/25/2029,MTLR ,16187,3105446178,348,307,67,399,236
08/26/2029,MTLR ,43170,4140775334,301,122,72,298,120
08/27/2029,MTLR ,12723,2899521798,161,255,119,373,290
08/28/2029,MTLR ,66020,2755821793,82,301,155,243,354
08/29/2029,MTLR ,49020,7331661631,120,242,163,208,354
08/30/2029,MTLR ,86824,9925467586,120,143,174,299,119
08/31/2029,MTLR ,65861,9977456375,150,308,61,324,67
09/01/2029,MTLR ,41611,3198801530,87,152,183,311,180
09/02/2029,MTLR ,86101,8834273270,296,91,136,383,394
09/03/2029,MTLR ,17758,5331800198,239,288,108,301,265
09/04/2029,MTLR ,50667,1306988068,94,107,147,307,148
09/05/2029,MTLR ,33737,8211159806,268,180,154,318,277
09/06/2029,MTLR ,93727,7374710904,250,191,60,375,358
09/07/2029,MTLR ,15506,2701743944,130,309,95,200,74
09/08/2029,MTLR ,88057,7385062781,278,343,84,323,383
09/09/2029,MTLR ,78455,8180961081,111,133,115,284,321
09/10/2029,MTLR ,66008,8902950159,177,75,156,252,100
09/11/2029,MTLR ,27317,1883566000,321,332,122,376,299
09/12/2029,MTLR ,84829,4822644531,95,89,139,278,360
09/13/2029,MTLR ,17439,4868774395,232,233,184,204,130
09/14/2029,MTLR ,14199,2207269808,338,109,148,358,92
09/15/2029,MTLR ,71500,5365073065,234,350,124,194,369
09/16/2029,MTLR ,87470,7653191611,229,261,122,203,320
09/17/2029,MTLR ,87717,5581473164,87,94,76,390,361
09/18/2029,MTLR ,96702,6253599608,168,325,185,226,295
09/19/2029,MTLR ,85415,2567083932,169,290,161,324,367
09/20/2029,MTLR ,45870,9300857307,100,125,78,399,253
09/21/2029,MTLR ,49561,7134151257,301,154,64,231,304
09/22/2029,MTLR ,25731,7155334169,117,176,140,259,184
09/23/2029,MTLR ,40787,7485173152,274,130,185,287,302
09/24/2029,MTLR ,83080,2150211489,83,185,83,396,315
09/25/2029,MTLR ,14890,2243082099,304,134,140,381,207
09/26/2029,MTLR ,12233,3398353997,175,271,73,202,367
09/27/2029,MTLR ,44692,7509326368,278,87,165,308,166
09/28/2029,MTLR ,41918,2088326177,71,163,144,347,148
09/29/2029,MTLR ,19979,5716254402,74,241,157,344,210
09/30/2029,MTLR ,39317,2518920870,87,121,125,339,330
10/01/2029,MTLR ,20999,1560499971,95,341,101,303,328
10/02/2029,MTLR ,81433,3420824381,248,328,93,310,149
10/03/2029,MTLR ,89907,2110420777,191,240,133,204,181
10/04/2029,MTLR ,95309,3590527542,131,138,174,273,71
10/05/2029,MTLR ,20754,2329188045,333,110,178,252,260
10/06/2029,MTLR ,43292,5675559038,138,284,60,250,296
10/07/2029,MTLR ,67282,8575214769,272,297,134,355,227
10/08/2029,MTLR ,98011,9541496629,138,339,111,206,209
10/09/2029,MTLR ,59945,4692789283,341,294,92,365,281
10/10/2029,MTLR ,94069,8286039043,155,261,185,233,183
10/11/2029,MTLR ,15979,1493330854,274,271,106,369,238
10/12/2029,MTLR ,42876,1213977039,297,73,175,377,149
10/13/2029,MTLR ,29192,3022411226,296,242,160,354,244
10/14/2029,MTLR ,62398,5799108485,304,299,74,270,114
10/15/2029,MTLR ,91987,7414375749,287,99,160,193,307
10/16/2029,MTLR ,80974,8129991538,238,184,154,296,192
10/17/2029,MTLR ,70516,1502952281,164,93,130,330,285
10/18/2029,MTLR ,48974,3358541891,89,165,147,235,343
10/19/2029,MTLR ,54844,7320110618,204,70,106,326,155
10/20/2029,MTLR ,59918,3037422126,194,167,129,356,73
10/21/2029,MTLR ,39979,5351599159,77,189,148,250,245
10/22/2029,MTLR ,80604,2987939062,156,289,156,343,167
10/23/2029,MTLR ,21118,6557151546,294,133,139,319,278
10/24/2029,MTLR ,75534,2868649307,120,182,180,226,68
10/25/2029,MTLR ,53716,6418743408,134,113,94,218,393
10/26/2029,MTLR ,79286,7507778347,314,251,161,385,127
10/27/2029,MTLR ,41290,3701554223,161,180,128,291,303
10/28/2029,MTLR ,57642,7600144593,195,286,120,207,185
10/29/2029,MTLR ,65475,9679237194,233,220,181,229,286
10/30/2029,MTLR ,84193,1500214731,79,147,176,388,291
10/31/2029,MTLR ,43423,3548740746,124,256,104,272,278
11/01/2029,MTLR ,84369,1753478259,241,98,134,273,198
11/02/2029,MTLR ,43982,9230535935,341,118,181,217,120
11/03/2029,MTLR ,21114,8942838728,210,189,160,343,248
11/04/2029,MTLR ,74762,6133975384,257,70,73,377,199
11/05/2029,MTLR ,29314,4840416443,97,135,103,294,294
11/06/2029,MTLR ,71486,4924376092,190,104,76,281,376
11/07/2029,MTLR ,91236,2008695912,211,134,177,216,349
11/08/2029,MTLR ,67476,8940793882,341,295,98,384,125
11/09/2029,MTLR ,55123,6245995304,168,177,125,340,384
11/10/2029,MTLR ,90130,9065297484,127,319,161,243,70
11/11/2029,MTLR ,82280,6499335011,137,180,103,237,110
11/12/2029,MTLR ,13520,8242954663,218,103,96,372,92
11/13/2029,MTLR ,62245,2698088535,287,323,100,325,207
11/14/2029,MTLR ,58396,9962632651,257,324,126,352,118
11/15/2029,MTLR ,60122,6128737334,149,189,173,246,314
11/16/2029,MTLR ,53969,3607426580,182,291,142,272,112
11/17/2029,MTLR ,57588,5498794418,186,243,150,343,131
11/18/2029,MTLR ,30503,4771120050,211,131,160,203,91
11/19/2029,MTLR ,10950,8465990082,299,180,134,251,371
11/20/2029,MTLR ,51843,1587916142,206,149,177,257,156
11/21/2029,MTLR ,63310,6284502332,138,155,172,275,350
11/22/2029,MTLR ,64392,9656117535,331,113,106,257,399
11/23/2029,MTLR ,49868,5762305508,163,332,166,197,165
11/24/2029,MTLR ,58553,2715422173,262,220,112,358,224
11/25/2029,MTLR ,94124,8639706917,345,278,85,219,318
11/26/2029,MTLR ,31135,8608838999,215,134,152,307,261
11/27/2029,MTLR ,29164,9284791276,115,169,96,367,68
11/28/2029,MTLR ,42553,4003344834,335,221,66,202,149
11/29/2029,MTLR ,73872,3963395091,343,330,182,207,363
11/30/2029,MTLR ,96825,3816999882,233,193,128,331,310
12/01/2029,MTLR ,15281,8649638944,75,348,92,284,199
12/02/2029,MTLR ,52622,7742605774,125,226,125,232,182
12/03/2029,MTLR ,25894,3104864178,199,257,161,324,291
12/04/2029,MTLR ,91780,3074076558,218,179,129,244,113
12/05/2029,MTLR ,60312,3628608545,247,245,172,228,193
12/06/2029,MTLR ,83906,6959281042,296,123,114,268,110
12/07/2029,MTLR ,97028,2230802265,187,305,117,242,78
12/08/2029,MTLR ,61985,7551063281,211,180,121,324,300
12/09/2029,MTLR ,33026,4832512224,322,278,113,236,181
12/10/2029,MTLR ,17666,8947727824,325,312,135,392,218
12/11/2029,MTLR ,13130,1362633094,284,305,88,291,115
12/12/2029,MTLR ,10464,1591136855,74,344,178,315,312
12/13/2029,MTLR ,52118,3930273807,212,239,89,295,382
12/14/2029,MTLR ,43975,5169548020,83,298,137,311,362
12/15/2029,MTLR ,73222,8258257276,266,141,111,368,88
12/16/2029,MTLR ,95819,7041359579,106,251,148,227,105
12/17/2029,MTLR ,88982,6873515798,336,191,158,398,334
12/18/2029,MTLR ,53180,7236540836,280,322,118,285,165
12/19/2029,MTLR ,49787,7477997726,77,275,179,238,303
12/20/2029,MTLR ,55986,9550405689,235,71,91,220,157
12/21/2029,MTLR ,25055,9188580161,338,168,99,354,389
12/22/2029,MTLR ,57518,8566577095,259,148,124,305,378
12/23/2029,MTLR ,75563,2419773738,332,246,120,334,89
12/24/2029,MTLR ,14139,6544377874,291,293,90,399,129
12/25/2029,MTLR ,63744,6958352838,256,266,69,320,190
12/26/2029,MTLR ,13432,4077393763,131,269,60,285,92
12/27/2029,MTLR ,16624,8926930029,121,105,96,351,221
12/28/2029,MTLR ,11078,7243784237,148,79,78,268,355
12/29/2029,MTLR ,90446,1262751814,314,334,168,352,315
12/30/2029,MTLR ,13750,4045840991,178,291,109,275,263
12/31/2029,MTLR ,86675,3737605400,231,135,64,237,171
01/01/2030,MTLR ,77530,2376410766,110,232,111,247,179
01/02/2030,MTLR ,29048,9411926154,254,91,61,346,122
01/03/2030,MTLR ,82061,6299113134,194,257,113,295,109
01/04/2030,MTLR ,30626,5956257690,188,199,82,355,183
01/05/2030,MTLR ,11349,5358464086,288,295,175,325,328
01/06/2030,MTLR ,42462,3173271279,252,214,158,207,224
01/07/2030,MTLR ,55354,4322267264,130,228,88,239,332
01/08/2030,MTLR ,38201,1112058129,95,318,82,245,154
01/09/2030,MTLR ,32587,8059589776,205,268,101,281,157
01/10/2030,MTLR ,47969,1715493772,317,93,177,375,290
01/11/2030,MTLR ,51369,2274792147,265,169,148,245,181
01/12/2030,MTLR ,64394,8143110813,188,292,161,272,195
01/13/2030,MTLR ,64706,7802030879,288,74,79,342,282
01/14/2030,MTLR ,92948,7312591221,266,194,148,268,217
01/15/2030,MTLR ,66803,6013574783,93,309,130,357,278
01/16/2030,MTLR ,91404,4476579513,273,245,117,375,320
01/17/2030,MTLR ,40179,4716008726,255,296,71,335,170
01/18/2030,MTLR ,92168,5941448649,344,308,63,211,112
01/19/2030,MTLR ,16119,9549129714,123,210,174,332,124
01/20/2030,MTLR ,95774,9706011507,347,227,176,233,348
01/21/2030,MTLR ,63337,2483288691,281,117,70,319,105
01/22/2030,MTLR ,85548,6690786513,82,179,117,312,266
01/23/2030,MTLR ,83703,4344875076,237,265,109,193,347
01/24/2030,MTLR ,74148,1587098321,103,117,71,227,352
01/25/2030,MTLR ,63680,3347525523,200,260,115,347,102
01/26/2030,MTLR ,18607,3699298795,337,207,135,287,76
01/27/2030,MTLR ,19073,8443865612,228,241,96,203,384
01/28/2030,MTLR ,87792,2436505211,284,117,94,268,321
01/29/2030,MTLR ,36321,3437889169,103,205,145,397,297
01/30/2030,MTLR ,92728,5810895630,225,104,76,314,303
01/31/2030,MTLR ,85174,6498231481,200,215,153,351,69
02/01/2030,MTLR ,64229,3557373996,179,276,83,385,377
02/02/2030,MTLR ,56306,5420114176,218,316,173,319,106
02/03/2030,MTLR ,67420,6608090442,219,342,64,292,228
02/04/2030,MTLR ,36424,5496896341,167,316,184,246,252
02/05/2030,MTLR ,52230,4976037265,202,115,81,202,397
02/06/2030,MTLR ,93336,4611353201,117,335,98,248,224
02/07/2030,MTLR ,58311,1196039968,339,335,113,281,326
02/08/2030,MTLR ,52431,6045514785,140,121,154,307,260
02/09/2030,MTLR ,15746,7475388091,219,99,84,364,75
02/10/2030,MTLR ,29049,2915021482,317,145,113,367,315
02/11/2030,MTLR ,93013,6643995532,289,213,136,228,252
02/12/2030,MTLR ,27720,7587527908,260,325,88,234,160
02/13/2030,MTLR ,79862,9396135001,221,275,83,314,68
02/14/2030,MTLR ,61804,6409735257,215,147,110,293,149
02/15/2030,MTLR ,15898,7853147105,326,268,87,246,253
02/16/2030,MTLR ,28368,5470713096,211,240,78,363,265
02/17/2030,MTLR ,86101,9890366436,213,244,181,395,233
02/18/2030,MTLR ,89826,7068091223,233,186,185,361,356
02/19/2030,MTLR ,28030,5156619094,131,70,80,389,269
02/20/2030,MTLR ,38055,7169359558,284,306,141,367,149
02/21/2030,MTLR ,51374,4079321060,246,91,159,235,243
02/22/2030,MTLR ,86656,3849999661,77,255,127,210,185
02/23/2030,MTLR ,32669,2558644298,165,137,76,395,376
02/24/2030,MTLR ,31396,6337819562,98,106,95,394,240
02/25/2030,MTLR ,35696,3283495655,198,85,114,336,76
02/26/2030,MTLR ,54712,7644320531,346,153,185,216,88
02/27/2030,MTLR ,71216,3626124277,218,297,78,377,140
02/28/2030,MTLR ,59653,8612239718,348,156,112,393,284
03/01/2030,MTLR ,86848,5198997675,160,291,68,284,383
03/02/2030,MTLR ,77150,2098071105,317,312,151,193,306
03/03/2030,MTLR ,63698,2412981996,144,106,108,276,124
03/04/2030,MTLR ,47721,5588632142,231,230,106,267,345
03/05/2030,MTLR ,29160,2448657211,172,275,91,333,211
03/06/2030,MTLR ,80006,9506132303,307,340,139,288,304
03/07/2030,MTLR ,56586,8050768486,330,109,82,280,69
03/08/2030,MTLR ,59802,5480698565,159,341,137,343,283
03/09/2030,MTLR ,67834,3874735494,170,198,156,290,160
03/10/2030,MTLR ,60610,8609921578,111,271,135,321,74
03/11/2030,MTLR ,31652,3529324664,188,222,139,201,190
03/12/2030,MTLR ,83089,2739330064,133,226,65,190,211
03/13/2030,MTLR ,53190,3557534043,96,332,157,240,269
03/14/2030,MTLR ,51546,7922520761,117,284,94,260,270
03/15/2030,MTLR ,78679,1842713629,280,186,160,201,299
03/16/2030,MTLR ,43136,4981508017,268,232,84,286,326
03/17/2030,MTLR ,88532,1751027030,312,331,167,382,397
03/18/2030,MTLR ,49120,2615919014,124,178,176,267,363
03/19/2030,MTLR ,70497,4227478527,216,166,116,292,84
03/20/2030,MTLR ,18248,4165300943,122,307,149,288,94
03/21/2030,MTLR ,15206,1425695745,133,309,62,304,323
03/22/2030,MTLR ,34610,2656441632,98,255,160,342,140
03/23/2030,MTLR ,64183,6419144894,155,180,85,375,342
03/24/2030,MTLR ,34721,1626090430,193,291,127,206,159
03/25/2030,MTLR ,89679,9291251698,230,248,62,238,302
03/26/2030,MTLR ,93283,9022178762,207,96,173,316,400
03/27/2030,MTLR ,39852,4465090442,349,337,150,326,348
03/28/2030,MTLR ,35335,3738661838,188,108,94,267,338
03/29/2030,MTLR ,54890,2402556054,272,339,106,305,119
03/30/2030,MTLR ,70843,3157783753,86,182,180,320,329
03/31/2030,MTLR ,13735,6919169700,227,318,140,219,370
04/01/2030,MTLR ,45862,1676818902,108,241,140,196,294
04/02/2030,MTLR ,32550,4816318914,327,284,173,359,356
04/03/2030,MTLR ,50569,5949820851,116,252,134,328,124
04/04/2030,MTLR ,21082,6505812311,101,336,132,258,323
04/05/2030,MTLR ,42566,1431293416,134,211,97,233,94
04/06/2030,MTLR ,15884,4155829459,296,344,184,233,183
04/07/2030,MTLR ,15827,7334850516,320,344,87,340,272
